record_id,n_stems,stem_diameter_1_cm,stem_diameter_2_cm,stem_diameter_3_cm,stem_diameter_4_cm,stem_diameter_5_cm,height_m,life_stage,physiological_condition,classification,county,latin_name_clean,common_name_clean,generic_name_clean,genus,species,combined_stem_diameter_cm,is_multistem,crown_radius_n_m,crown_radius_s_m,crown_radius_e_m,crown_radius_w_m,crown_radius_se_m,crown_radius_nw_m,crown_radius_ne_m,crown_radius_sw_m,crown_radius_minimum_bounding_circle,crown_radius_maximum,data_contributor_id
17cdeafa-a37a-452d-8a4c-422e2e91e72b,1,52,,,,,11,semi_mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,52,FALSE,5,5,6,5,,,,,5.5,6,C2
54879f0d-c7c1-4515-8e8a-6ce9931227ae,1,40,,,,,9,semi_mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,40,FALSE,5,5,6,5,,,,,5.5,6,C2
cd7a71df-b292-412c-aade-d7389fead346,1,40,,,,,9,semi_mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,40,FALSE,5,5,6,5,,,,,5.5,6,C2
6696e4a6-a601-408b-ae0c-ae391626808d,1,15,,,,,10,semi_mature,fair,rural,greater_london,fraxinus excelsior,european ash,ash,fraxinus,excelsior,15,FALSE,4,7,4.5,5,,,,,5.5,7,C4
d8f68637-1376-4196-9b3a-abeffffd91a9,1,36,,,,,19,semi_mature,fair,rural,hampshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,36,FALSE,4,7,3,7,,,,,5.5,7,C5
5eba4668-6c33-48b8-904a-aa3f75514c83,1,45,,,,,17,semi_mature,fair,urban,suffolk,fraxinus excelsior,european ash,ash,fraxinus,excelsior,45,FALSE,6,5,6,5,,,,,5.5,6,C6
0b9f37d7-2e4e-423e-b885-aba0f05e8b00,5,15,15,18,17,15,12,semi_mature,fair,rural,suffolk,fraxinus excelsior,european ash,ash,fraxinus,excelsior,35.9,TRUE,4,7,6,5,,,,,5.5,7,C6
e9b750a9-08ee-4ba7-9772-980f2bb6c67c,1,38,,,,,11,semi_mature,good,urban,greater_london,fraxinus excelsior,european ash,ash,fraxinus,excelsior,38,FALSE,5.5,5.5,5.5,5.5,,,,,5.5,5.5,C6
30756948-c9b1-4670-a40c-b4433b68db30,1,38,,,,,15.5,semi_mature,good,urban,hampshire,platanus x hispanica,london plane,plane,platanus,hispanica,38,FALSE,6,5,4.5,5,,,,,5.5,6,C1
78005009-e8a9-45c9-8cdc-1d172f621c64,1,31,,,,,11,semi_mature,fair,urban,oxfordshire,platanus x hispanica,london plane,plane,platanus,hispanica,31,FALSE,4,5,6,5,,,,,5.5,6,C2
685a5f23-5103-41eb-b506-bf50ffa93dd8,1,30,,,,,13,semi_mature,good,urban,gloucestershire,platanus x hispanica,london plane,plane,platanus,hispanica,30,FALSE,,,,,5,6,6,5,5.5,6,C6
c96f4a5f-8bf5-45b1-97fe-b7fdb8653b1d,1,35,,,,,10,semi_mature,good,suburban,surrey,platanus x hispanica,london plane,plane,platanus,hispanica,35,FALSE,,,,,5,5,5,6,5.5,6,C6
6876c77b-eab8-4495-8f07-f1a200d32ccc,1,26,,,,,10,semi_mature,good,suburban,surrey,platanus x hispanica,london plane,plane,platanus,hispanica,26,FALSE,,,,,5,5,5,6,5.5,6,C6
054f2d3e-3cd7-4b65-9730-8903a82f8518,1,73,,,,,18,semi_mature,good,rural,staffordshire,quercus robur,english oak,oak,quercus,robur,73,FALSE,5.5,6,3,6.5,,,,,5.8,6.5,C1
aed64485-d8a6-4543-b141-b849dd9103bb,1,43,,,,,12.5,semi_mature,good,urban,somerset,fraxinus excelsior,european ash,ash,fraxinus,excelsior,43,FALSE,5.5,6,5.5,4,,,,,5.8,6,C1
4a8bbb77-5af3-4953-bc5c-e700ed2aa102,1,32,,,,,18,semi_mature,good,suburban,gloucestershire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,32,FALSE,7,4.5,3,7,,,,,5.8,7,C1
86a064aa-d8ab-49ee-9a0a-22fdc0d214f3,1,56,,,,,19,semi_mature,good,rural,staffordshire,quercus robur,english oak,oak,quercus,robur,56,FALSE,3,8,5,7,,,,,6,8,C1
1b2c88bb-ef7b-488f-9e13-de3aaeee597d,1,39.5,,,,,14.5,semi_mature,good,rural,staffordshire,quercus robur,english oak,oak,quercus,robur,39.5,FALSE,5.5,5,5,7,,,,,6,7,C1
0179ade3-2f73-4086-990b-00dd0cfaef19,1,51,,,,,15,semi_mature,poor,urban,oxfordshire,quercus robur,english oak,oak,quercus,robur,51,FALSE,5,7,6,6,,,,,6,7,C2
ce054d10-98fe-474b-b818-dd6808e9f62d,1,86,,,,,10,semi_mature,fair,urban,oxfordshire,quercus robur,english oak,oak,quercus,robur,86,FALSE,6,6,6,6,,,,,6,6,C2
f2c43610-97ef-4fa9-8e31-967e26d85ef1,1,59,,,,,9,semi_mature,fair,urban,oxfordshire,quercus robur,english oak,oak,quercus,robur,59,FALSE,6,6,6,6,,,,,6,6,C2
2fb64401-a2cc-45da-a3af-6995265b1e69,1,40,,,,,8,semi_mature,good,urban,oxfordshire,quercus robur,english oak,oak,quercus,robur,40,FALSE,6,6,6,6,,,,,6,6,C2
2a045759-19d6-434b-bbba-bc0274697953,1,48,,,,,14,semi_mature,fair,urban,oxfordshire,quercus robur,english oak,oak,quercus,robur,48,FALSE,5,5,6,6,,,,,6,6,C2
605546b1-c933-4330-b0b9-c143e7a62904,1,46,,,,,10,semi_mature,fair,urban,oxfordshire,quercus robur,english oak,oak,quercus,robur,46,FALSE,6,6,2,5,,,,,6,6,C2
b664d6b8-6638-4f93-a15d-41f7ff8dfef2,1,30,,,,,9,semi_mature,good,rural,surrey,quercus robur,english oak,oak,quercus,robur,30,FALSE,6,4,6,6,,,,,6,6,C3
eea44a18-9524-4544-870f-41928b3bb473,1,37,,,,,9,semi_mature,good,rural,surrey,quercus robur,english oak,oak,quercus,robur,37,FALSE,6,6,5.5,6.5,,,,,6,6.5,C3
dc5a999f-a07d-4b86-9f69-85a190ceb81b,1,38,,,,,9,semi_mature,good,rural,surrey,quercus robur,english oak,oak,quercus,robur,38,FALSE,6,4.5,6,6,,,,,6,6,C3
f5c81efb-67e9-4553-88b2-eb5d41e64020,1,45,,,,,14,semi_mature,good,urban,staffordshire,quercus robur,english oak,oak,quercus,robur,45,FALSE,6,6,6,6,,,,,6,6,C5
a9c163a4-6b32-4f0b-b91a-4d9d59a1bd2c,1,22,,,,,7.5,semi_mature,fair,urban,greater_london,quercus robur,english oak,oak,quercus,robur,22,FALSE,6,6,6,6,,,,,6,6,C6
7e6b5093-15b5-44c6-8149-1845b01534aa,1,34,,,,,12,semi_mature,fair,urban,greater_london,quercus robur,english oak,oak,quercus,robur,34,FALSE,6,6,6,6,,,,,6,6,C6
0cca449c-1707-498c-abe6-55337abb26d0,1,44,,,,,11,semi_mature,good,rural,staffordshire,quercus robur,english oak,oak,quercus,robur,44,FALSE,6,6,6,6,,,,,6,6,C6
dd017122-2c96-42a2-8531-fc2f1d960a75,1,20,,,,,14,semi_mature,good,rural,hampshire,quercus robur,english oak,oak,quercus,robur,20,FALSE,6,6,6,6,,,,,6,6,C6
e14e6406-00de-4865-9f69-503b8f43e0a3,1,25,,,,,14,semi_mature,good,rural,hampshire,quercus robur,english oak,oak,quercus,robur,25,FALSE,6,6,6,6,,,,,6,6,C6
a76708c4-ae9f-4f0c-983c-725503d5a311,1,38,,,,,10,semi_mature,good,rural,hampshire,quercus robur,english oak,oak,quercus,robur,38,FALSE,6,6,5,5,,,,,6,6,C7
90026427-906a-47e9-a929-615196a9ead6,1,38,,,,,10,semi_mature,good,rural,hampshire,quercus robur,english oak,oak,quercus,robur,38,FALSE,6,6,5,5,,,,,6,6,C7
32ad526a-1b85-40f7-a5a8-a55e25d6bd19,1,40.5,,,,,16,semi_mature,good,suburban,gloucestershire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,40.5,FALSE,8,4,4,7,,,,,6,8,C1
3b326d6f-062a-4bf7-b80c-80e8ee10f9dd,1,32,,,,,14,semi_mature,good,urban,greater_london,fraxinus excelsior,european ash,ash,fraxinus,excelsior,32,FALSE,7,5,4,5,,,,,6,7,C1
ea90426c-c179-469a-9ca5-5e87111d20e5,1,38,,,,,15,semi_mature,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,38,FALSE,5,1,7,5,,,,,6,7,C2
8970bb9e-5c6a-4fc7-b4fb-4342deb33c29,1,22,,,,,12,semi_mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,22,FALSE,6,6,4,7,,,,,6,7,C2
d1d8a2b0-c7e1-4253-9b66-da60189efc32,1,45,,,,,10,semi_mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,45,FALSE,5,5,6,6,,,,,6,6,C2
7dcb0313-9186-4f9c-969e-612f69358569,1,48,,,,,10,semi_mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,48,FALSE,5,5,6,6,,,,,6,6,C2
78c31340-b0f6-411d-937f-957c05d400cb,1,52,,,,,9,semi_mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,52,FALSE,6,6,6,3,,,,,6,6,C2
e3bf946f-1cb5-4f09-9294-1acde0269f32,1,41,,,,,16,semi_mature,good,urban,staffordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,41,FALSE,6,6,6,6,,,,,6,6,C5
08c70b85-5184-4c97-aa50-f1b23587a97e,3,30,25,25,,,17,semi_mature,fair,rural,suffolk,fraxinus excelsior,european ash,ash,fraxinus,excelsior,46.4,TRUE,6,6,6,3,,,,,6,6,C6
80813680-551b-4c06-8e77-a2cc6a6593a8,1,25,,,,,14,semi_mature,fair,rural,wiltshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,25,FALSE,5,5,6,6,,,,,6,6,C6
caee754c-fc8b-4ff9-bd84-f1573844bb6a,1,40,,,,,11,semi_mature,good,urban,greater_london,fraxinus excelsior,european ash,ash,fraxinus,excelsior,40,FALSE,6,6,6,6,,,,,6,6,C6
4bd493a6-6f9a-44a2-8c43-e66fba881c44,2,12,11,,,,12,semi_mature,good,urban,surrey,fraxinus excelsior,european ash,ash,fraxinus,excelsior,16.3,TRUE,6,6,6,6,,,,,6,6,C6
6691f1e0-c186-4352-b0b0-d8752e6c52ae,1,22.5,,,,,10,semi_mature,good,urban,somerset,platanus x hispanica,london plane,plane,platanus,hispanica,22.5,FALSE,6.5,5.5,5,5.5,,,,,6,6.5,C1
0cae0dbc-7410-43ca-ad7c-11dd0a8968d4,1,43,,,,,6,semi_mature,poor,urban,oxfordshire,platanus x hispanica,london plane,plane,platanus,hispanica,43,FALSE,2,2,6,6,,,,,6,6,C2
d9c78078-74cb-4803-8f63-d22562e33aa7,1,70,,,,,21,semi_mature,good,rural,staffordshire,quercus robur,english oak,oak,quercus,robur,70,FALSE,6,6.5,7,5.5,,,,,6.2,7,C1
5529d503-4ffd-4452-89d2-c0f8494b94a7,1,65,,,,,20,semi_mature,good,rural,hertfordshire,quercus robur,english oak,oak,quercus,robur,65,FALSE,4,4,0.5,12,,,,,6.2,12,C1
2a8566b7-aa50-4532-a8d1-3d5310cbfea8,1,56,,,,,22,semi_mature,good,rural,hertfordshire,quercus robur,english oak,oak,quercus,robur,56,FALSE,0.5,12,5,6,,,,,6.2,12,C1
4aa4efdc-c756-48d8-a750-0c8b235b7038,1,31,,,,,14,semi_mature,fair,urban,greater_london,quercus robur,english oak,oak,quercus,robur,31,FALSE,7,3.5,7,5.5,,,,,6.2,7,C6
227a1300-0021-4835-a3ed-49838aa18a62,4,26,19,17.5,15,,10,semi_mature,good,suburban,gloucestershire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,39.6,TRUE,8,2,3.5,9,,,,,6.2,9,C1
ee7fb471-e97c-4b45-8268-c6357a20cded,1,38,,,,,17,semi_mature,good,suburban,gloucestershire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,38,FALSE,6.5,6,4,6,,,,,6.2,6.5,C1
4169abe4-1ec6-4f34-80d3-43119d896da9,2,51.5,40,,,,20,semi_mature,good,rural,hertfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,65.2,TRUE,5.5,6,5.5,7,,,,,6.2,7,C1
9add3ac8-8c86-42a5-b9d3-ca49d26b9dd5,1,48.5,,,,,18,semi_mature,good,urban,hampshire,platanus x hispanica,london plane,plane,platanus,hispanica,48.5,FALSE,6.5,5.5,6,6.5,,,,,6.2,6.5,C1
339e06e9-eab9-4d94-bd3f-0a61d9d0552e,1,66,,,,,16.5,semi_mature,good,rural,staffordshire,quercus robur,english oak,oak,quercus,robur,66,FALSE,5,6,6,7,,,,,6.5,7,C1
355bda61-3445-4a57-b4d8-a9a06eaebc20,1,87,,,,,19,semi_mature,good,rural,staffordshire,quercus robur,english oak,oak,quercus,robur,87,FALSE,6,7,5,5.5,,,,,6.5,7,C1
2d643351-5a5b-403e-9517-482ab6308f40,1,46,,,,,22,semi_mature,good,rural,hertfordshire,quercus robur,english oak,oak,quercus,robur,46,FALSE,9,4,4,4,,,,,6.5,9,C1
51a0f3f2-20b2-473a-b2d9-49ea44b8c428,1,44,,,,,19,semi_mature,fair,rural,hampshire,quercus robur,english oak,oak,quercus,robur,44,FALSE,4,2.5,5,8,,,,,6.5,8,C5
8007f82f-fbd3-4004-8a0b-96b5052df140,1,45,,,,,16,semi_mature,good,urban,somerset,fraxinus excelsior,european ash,ash,fraxinus,excelsior,45,FALSE,6,2,7,6,,,,,6.5,7,C1
9f92fc50-fffb-4cc6-9a91-f17a5f247433,1,57.5,,,,,18,semi_mature,good,rural,staffordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,57.5,FALSE,5,3.5,6.5,6.5,,,,,6.5,6.5,C1
f2fb3a84-0677-457c-92d9-243acd7e129d,2,37,30,,,,8.5,semi_mature,poor,suburban,somerset,fraxinus excelsior,european ash,ash,fraxinus,excelsior,47.6,TRUE,3,8,8,5,,,,,6.5,8,C1
2cf2eeab-f502-457a-bde7-3a9a97657f43,1,33,,,,,10,semi_mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,33,FALSE,5,8,7,0,,,,,6.5,8,C2
b4daca34-e69d-48f4-bf17-ef0ca585695f,1,34,,,,,10,semi_mature,fair,urban,greater_london,fraxinus excelsior,european ash,ash,fraxinus,excelsior,34,FALSE,6.5,6.5,6.5,6.5,,,,,6.5,6.5,C6
b0cb474f-e6b5-4116-9908-f15cc842d74e,1,30.5,,,,,12,semi_mature,good,urban,somerset,platanus x hispanica,london plane,plane,platanus,hispanica,30.5,FALSE,6.5,6.5,7,6,,,,,6.5,7,C1
27971fd9-06f6-490e-a729-1b465029198c,1,73,,,,,12,semi_mature,good,urban,oxfordshire,platanus x hispanica,london plane,plane,platanus,hispanica,73,FALSE,6,7,4,6,,,,,6.5,7,C2
4b540152-c38c-48d1-b36f-57698c81d450,1,42.5,,,,,14.5,semi_mature,good,rural,staffordshire,quercus robur,english oak,oak,quercus,robur,42.5,FALSE,5.5,8,5,5.5,,,,,6.8,8,C1
5955a60a-74cf-48c5-a8c3-f111e675a6cf,1,59.5,,,,,18,semi_mature,good,rural,staffordshire,quercus robur,english oak,oak,quercus,robur,59.5,FALSE,7,6.5,6,7,,,,,6.8,7,C1
6c685088-b32a-4acc-97e4-05f29875bf9c,1,54.5,,,,,15,semi_mature,good,suburban,west_sussex,quercus robur,english oak,oak,quercus,robur,54.5,FALSE,6.5,7,5.5,5,,,,,6.8,7,C1
0ac1e070-892c-44b6-ae6c-1ddcd3dcb87c,1,50,,,,,19,semi_mature,good,rural,somerset,fraxinus excelsior,european ash,ash,fraxinus,excelsior,50,FALSE,6.5,7,7,6,,,,,6.8,7,C1
6315ca1f-3f26-4c93-91e9-1f6dedfb9310,1,72,,,,,22,semi_mature,poor,rural,staffordshire,quercus robur,english oak,oak,quercus,robur,72,FALSE,8,6,6,4,,,,,7,8,C1
b110d7d4-b23c-4fb6-9b6e-4b519e51aeac,1,45,,,,,19,semi_mature,good,rural,hertfordshire,quercus robur,english oak,oak,quercus,robur,45,FALSE,2.5,7.5,8,6,,,,,7,8,C1
56840726-eedd-40d3-878b-48f67f231e31,1,55,,,,,16,semi_mature,fair,urban,oxfordshire,quercus robur,english oak,oak,quercus,robur,55,FALSE,8,6,6,6,,,,,7,8,C2
7fc99225-bb1a-4a21-a8e8-bfac3003770f,2,38.5,36,,,,22,semi_mature,good,urban,somerset,fraxinus excelsior,european ash,ash,fraxinus,excelsior,52.7,TRUE,7,7,5,7,,,,,7,7,C1
cba23f7a-70d7-4086-ad99-1743c169d431,2,45,30,,,,12,semi_mature,fair,rural,suffolk,fraxinus excelsior,european ash,ash,fraxinus,excelsior,54.1,TRUE,8,4,5,9,,,,,7,9,C6
f52e5453-c1da-421e-a01b-0c26b8f31c06,1,27.5,,,,,11,semi_mature,good,urban,somerset,platanus x hispanica,london plane,plane,platanus,hispanica,27.5,FALSE,7.5,6.5,7,6.5,,,,,7,7.5,C1
c899bf33-fb2e-4d80-a36a-b66330717b23,1,58.5,,,,,20,semi_mature,good,rural,staffordshire,quercus robur,english oak,oak,quercus,robur,58.5,FALSE,5,9,5,9.5,,,,,7.2,9.5,C1
9bfffc74-4d6f-49da-a2ce-e20f6aa3fe74,1,66,,,,,20,semi_mature,good,rural,staffordshire,quercus robur,english oak,oak,quercus,robur,66,FALSE,5,9.5,5,6,,,,,7.2,9.5,C1
09c870c1-26d4-475a-84f9-898d72b88bb9,1,76,,,,,19,semi_mature,good,rural,staffordshire,quercus robur,english oak,oak,quercus,robur,76,FALSE,6.5,8,6,7,,,,,7.2,8,C1
0c59a617-9b49-42c1-98e9-834502fed8a3,1,49,,,,,16,semi_mature,good,rural,hertfordshire,quercus robur,english oak,oak,quercus,robur,49,FALSE,7,7,9,5.5,,,,,7.2,9,C1
746ae672-0526-4f18-8255-ea785025f7ab,1,47,,,,,14,semi_mature,poor,urban,somerset,quercus robur,english oak,oak,quercus,robur,47,FALSE,9,6,6,8,,,,,7.5,9,C1
d619dad9-858e-4ba4-b978-9baf93348f19,1,52,,,,,19,semi_mature,good,rural,hertfordshire,quercus robur,english oak,oak,quercus,robur,52,FALSE,7,6.5,8,7,,,,,7.5,8,C1
55b7aef8-fe1b-4a57-8030-098717bfe61e,1,44,,,,,16.5,semi_mature,good,rural,staffordshire,quercus robur,english oak,oak,quercus,robur,44,FALSE,8.5,7,8,7,,,,,7.8,8.5,C1
248011cc-40c3-49fd-bc73-1ee00a43a8a0,1,59,,,,,16,semi_mature,good,rural,hertfordshire,quercus robur,english oak,oak,quercus,robur,59,FALSE,9,5.5,4,12,,,,,8,12,C1
0abe237f-7a18-4304-91f0-8e25ff01e1a4,2,30,31,,,,8.5,semi_mature,good,rural,berkshire,quercus robur,english oak,oak,quercus,robur,43.1,TRUE,4,7.5,8,8,,,,,8,8,C6
a740bc89-ab06-4834-aaa3-e503fca0f89a,1,50,,,,,14,semi_mature,good,rural,suffolk,quercus robur,english oak,oak,quercus,robur,50,FALSE,7,7,7,9,,,,,8,9,C6
1896c13c-c7f7-4325-b4e6-075cc362f551,1,60,,,,,18,semi_mature,good,urban,somerset,fraxinus excelsior,european ash,ash,fraxinus,excelsior,60,FALSE,5,7,8,8,,,,,8,8,C1
d8c91cf2-52e8-47fc-aeb6-11354bad460b,3,41,35,31,,,15,semi_mature,fair,suburban,gloucestershire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,62.2,TRUE,8,8,4,8.5,,,,,8,8.5,C1
dc1c05b7-2569-4647-a6e9-aebd165d0f24,1,48,,,,,14,semi_mature,good,suburban,gloucestershire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,48,FALSE,8,7,8,8,,,,,8,8,C1
32e16e97-a029-446f-9fda-957d6e9f5156,1,39,,,,,23,semi_mature,good,rural,hertfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,39,FALSE,4,10,12,4,,,,,8,12,C1
13579b03-44dd-4b0e-befe-4ba88c5d3c1f,1,69,,,,,20,semi_mature,good,rural,staffordshire,quercus robur,english oak,oak,quercus,robur,69,FALSE,7,10,7.5,7.5,,,,,8.5,10,C1
04e7416f-3ccd-4b29-ac25-d9b6c8833e6d,2,52,43,,,,22,semi_mature,good,rural,hertfordshire,quercus robur,english oak,oak,quercus,robur,67.5,TRUE,8.5,9,8.5,7,,,,,8.8,9,C1
64934ca3-ddc2-4f7e-835d-a60a704bd20b,3,36.5,33,30,,,12,semi_mature,poor,suburban,somerset,fraxinus excelsior,european ash,ash,fraxinus,excelsior,57.6,TRUE,7,10.5,3,7,,,,,8.8,10.5,C1
993206fd-a580-4649-b979-45ae23eca818,1,55.5,,,,,20,semi_mature,good,suburban,cheshire,tilia europaea,common lime,lime,tilia,europaea,55.5,FALSE,8.5,9,6,6,,,,,8.8,9,C1
28f62a25-0dde-4b94-a1c4-58297ee01cc8,1,80,,,,,22,semi_mature,good,rural,staffordshire,quercus robur,english oak,oak,quercus,robur,80,FALSE,9,9.5,7,8,,,,,9.2,9.5,C1
80c932ac-a749-4f62-9d29-31733fecbb30,1,59,,,,,20,semi_mature,good,rural,hertfordshire,quercus robur,english oak,oak,quercus,robur,59,FALSE,2,10,8,10.5,,,,,9.2,10.5,C1
dca0cd4b-b706-4a85-8cd9-578ac10ce396,1,55,,,,,17,semi_mature,good,rural,hertfordshire,quercus robur,english oak,oak,quercus,robur,55,FALSE,10,8,9.5,9,,,,,9.2,10,C1
45f1c9b0-7b53-45b8-85d1-2b05e5311fd4,1,55,,,,,19.5,semi_mature,good,rural,staffordshire,quercus robur,english oak,oak,quercus,robur,55,FALSE,9,8,9.5,9.5,,,,,9.5,9.5,C1
cb8c086c-d1ae-4e70-81a2-3b0a565b8fb2,1,3,,,,,2,young,good,urban,oxfordshire,quercus robur,english oak,oak,quercus,robur,3,FALSE,0.5,0.5,0.5,0.5,,,,,0.5,0.5,C2
7ae92554-0a8c-4d7c-9b50-9ef837094db5,1,12,,,,,1,young,poor,urban,oxfordshire,quercus robur,english oak,oak,quercus,robur,12,FALSE,0.5,0.5,0.5,0.5,,,,,0.5,0.5,C2
5ca2ca89-ad71-4aaf-8f9c-1720f90d6c5e,1,13,,,,,12,young,poor,urban,west_midlands,quercus robur,english oak,oak,quercus,robur,13,FALSE,0.5,0.5,0.5,0.5,,,,,0.5,0.5,C5
38b37b6c-b8fa-4b8f-8ac9-68e94ebbf7ee,1,13,,,,,12,young,poor,urban,oxfordshire,quercus robur,english oak,oak,quercus,robur,13,FALSE,0.5,0.5,0.5,0.5,,,,,0.5,0.5,C5
b70a1ca4-fefa-4471-8751-042284868673,1,5,,,,,3,young,good,urban,oxfordshire,quercus robur,english oak,oak,quercus,robur,5,FALSE,1,1,1,1,,,,,1,1,C2
3458822f-58d0-4b63-9699-30096f4a5470,1,6,,,,,3,young,fair,suburban,greater_london,quercus robur,english oak,oak,quercus,robur,6,FALSE,1,1,1,1,,,,,1,1,C4
9fba7a69-aea1-42dc-b5f0-13d76f0e8788,1,12,,,,,8,young,good,suburban,surrey,quercus robur,english oak,oak,quercus,robur,12,FALSE,1,1,1,1,,,,,1,1,C6
a162b068-e331-4d65-afc3-5e7b755f4db7,1,8,,,,,3,young,fair,rural,cornwall,quercus robur,english oak,oak,quercus,robur,8,FALSE,1,1,1,1,,,,,1,1,C6
0bd77e5e-bda9-43b9-880a-1eaf4fbc3c8c,1,10,,,,,5,young,fair,rural,cornwall,quercus robur,english oak,oak,quercus,robur,10,FALSE,1,1,1,1,,,,,1,1,C6
22ff8147-9285-430e-b9bd-054fdbf28ab9,1,10,,,,,3,young,poor,rural,cornwall,quercus robur,english oak,oak,quercus,robur,10,FALSE,1,1,1,1,,,,,1,1,C6
fd0901b9-01a2-4c3e-ae3f-bac8c438b04d,1,8,,,,,4,young,fair,rural,cornwall,quercus robur,english oak,oak,quercus,robur,8,FALSE,1,1,1,1,,,,,1,1,C6
59e81c26-d71d-45a9-86db-94a2d87a4846,1,8,,,,,2,young,fair,rural,cornwall,quercus robur,english oak,oak,quercus,robur,8,FALSE,1,1,1,1,,,,,1,1,C6
f2148d9f-8a67-4d1e-9b0c-6b74f023ee56,1,11,,,,,4,young,fair,rural,cornwall,quercus robur,english oak,oak,quercus,robur,11,FALSE,1,1,1,1,,,,,1,1,C6
e2d63e73-6c9b-4406-9d96-19d7b31fc2f6,1,11,,,,,4,young,fair,rural,cornwall,quercus robur,english oak,oak,quercus,robur,11,FALSE,1,1,1,1,,,,,1,1,C6
15671960-d604-452c-b6e8-d16227099156,1,10,,,,,3,young,good,rural,cornwall,quercus robur,english oak,oak,quercus,robur,10,FALSE,1,1,1,1,,,,,1,1,C6
68b5702a-c330-4016-9250-8ffcf83b1e89,1,8,,,,,3,young,fair,rural,cornwall,quercus robur,english oak,oak,quercus,robur,8,FALSE,1,1,1,1,,,,,1,1,C6
f101ce3a-8183-4d53-9be3-ff7aa5e9af81,1,7,,,,,3,young,poor,rural,cornwall,quercus robur,english oak,oak,quercus,robur,7,FALSE,1,1,1,1,,,,,1,1,C6
6fd6b74f-c0cd-4544-82ce-eb1e170247cd,1,10,,,,,3,young,fair,rural,cornwall,quercus robur,english oak,oak,quercus,robur,10,FALSE,1,1,1,1,,,,,1,1,C6
acf382b4-416a-470e-afca-6e08804f6fea,1,8,,,,,3,young,fair,rural,cornwall,quercus robur,english oak,oak,quercus,robur,8,FALSE,1,1,1,1,,,,,1,1,C6
4457fdc1-ffdc-4db0-a056-16ce8ba5eed3,1,8,,,,,3,young,fair,rural,cornwall,quercus robur,english oak,oak,quercus,robur,8,FALSE,1,1,1,1,,,,,1,1,C6
7d679153-4bfa-4d51-a0ce-c87ab1eb5e16,1,8,,,,,3,young,fair,rural,cornwall,quercus robur,english oak,oak,quercus,robur,8,FALSE,1,1,1,1,,,,,1,1,C6
9a2fa498-74d6-42db-836f-852ff0a7a490,1,8,,,,,3,young,fair,rural,cornwall,quercus robur,english oak,oak,quercus,robur,8,FALSE,1,1,1,1,,,,,1,1,C6
8dd76001-0bb3-4e57-b8f0-eadce58f1919,1,8,,,,,4,young,fair,rural,cornwall,quercus robur,english oak,oak,quercus,robur,8,FALSE,1,1,1,1,,,,,1,1,C6
97fabb8b-8a6d-4e5f-9ca0-823095b426a8,1,14,,,,,4,young,fair,urban,greater_london,quercus robur,english oak,oak,quercus,robur,14,FALSE,1,1,1,1,,,,,1,1,C6
eb27b93a-02ba-4066-b729-e9642d5f6a6b,1,15,,,,,14,young,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,15,FALSE,1,1,1,1,,,,,1,1,C2
c8c9689a-d0b8-4567-b9cd-3743dcdd8871,1,10,,,,,10,young,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,10,FALSE,1,1,1,1,,,,,1,1,C2
04fd46f4-8cc9-411b-ba35-945bd7402214,1,7,,,,,7,young,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,7,FALSE,1,1,1,1,,,,,1,1,C2
3393c350-9d8f-4dfe-b394-da628dadf1ab,1,10,,,,,9,young,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,10,FALSE,1,1,1,1,,,,,1,1,C2
2818b25b-3254-4f55-87f1-9d29103158d2,1,8,,,,,5,young,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,8,FALSE,1,1,1,1,,,,,1,1,C2
